"COUNTRY_STATE","ADMIN_2","REGION","CATEGORY","MEASURE","TARGETED_POP_GROUP","COMMENTS","NON_COMPLIANCE","DATE_IMPLEMENTED","SOURCE","SOURCE_TYPE","LINK","ENTRY_DATE","ISO3166_1","LAST_UPDATED_DATE"
"Solomon Islands","","","Governance and socio-economic measures","State of emergency declared","No","Solomons Parliament extends State of Public Emergency to July","Not applicable","2020-04-08 00:00:00.000000","RNZ","Media","https://www.rnz.co.nz/international/pacific-news/413733/solomons-parliament-extends-state-of-public-emergency","2020-04-08 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Movement restrictions","Border closure ","Yes","Solomons PM bans small watercraft crossings at border with PNG","Arrest/detention","2020-04-10 00:00:00.000000","RNZ","Media","https://www.rnz.co.nz/international/pacific-news/413943/solomons-pm-bans-small-watercraft-crossings-at-border-with-png","2020-04-15 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","Honiara ","","Movement restrictions","Curfews","Yes","curfew exercise in the capital Honiara from 8pm to 5pm Friday night and Saturday as part of preparations for a potential outbreak of Covid-19. During that time, residents of Honiara city are called on to remain in their homes. Shops and businesses are also not expected to open during the curfew hours.","Arrest/detention","2020-04-10 00:00:00.000000","RNZ","Media","https://www.rnz.co.nz/international/pacific-news/413943/solomons-pm-bans-small-watercraft-crossings-at-border-with-png","2020-04-15 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","Honiara ","","Movement restrictions","Surveillance and monitoring","Yes","Curfew exercise: ""Police will be setting up checkpoints around Honiara and within the emergency zone to monitor the movement of people.""","Arrest/detention","2020-04-10 00:00:00.000000","RNZ","Media","https://www.rnz.co.nz/international/pacific-news/413943/solomons-pm-bans-small-watercraft-crossings-at-border-with-png","2020-04-15 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Governance and socio-economic measures","Economic measures","No","Solomon Islands Debt Repayment with IMF Cancelled for Six Months","Not applicable","2020-04-14 00:00:00.000000","Solomon Times","Media","https://www.solomontimes.com/news/solomon-islands-debt-repayment-with-imf-cancelled-for-six-months/9719","2020-04-15 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Governance and socio-economic measures","Economic measures","Yes","SICCI Will Facilitate Lockdown Exemption for Businesses providing essential services, to remain operational during a potential lockdown once imposed by the Government.","Not applicable","2020-04-15 00:00:00.000000","Solomon Times","Media","https://www.solomontimes.com/news/sicci-will-facilitate-lockdown-exemption-for-businesses/9724","2020-04-15 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Governance and socio-economic measures","Emergency administrative structures activated or established","No","Power to Grant Exemption Vested on PM: NDMO Director","Not applicable","2020-04-15 00:00:00.000000","Solomon Times","Media","https://www.solomontimes.com/news/power-to-grant-exemption-vested-on-pm-ndmo-director/9721","2020-04-15 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Governance and socio-economic measures","Economic measures","Yes","PRC Hands 2.5M In Cash Grant To Fight COVID-19","Not applicable","2020-04-16 00:00:00.000000","Solomons Govt","Government","https://solomons.gov.sb/prc-hands-2-5m-in-cash-grant-to-fight-covid-19/","2020-04-23 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Governance and socio-economic measures","Economic measures","Yes","COVID-19 Domestic Development Bond Issued","Not applicable","2020-04-20 00:00:00.000000","Island Sun","Media","https://theislandsun.com.sb/covid-19-domestic-development-bond-issued/","2020-04-23 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Governance and socio-economic measures","Economic measures","Yes","ADB Approves USD6M Contingency Financing To Solomon Islands","Not applicable","2020-04-17 00:00:00.000000","Solomons Govt","Media","https://solomons.gov.sb/adb-approves-usd6m-contingency-financing-to-solomon-islands/","2020-04-23 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Movement restrictions","Surveillance and monitoring","Yes","Solomon Islands steps up security at PNG border","Up to detention","2020-04-21 00:00:00.000000","RNZ","Media","https://www.rnz.co.nz/international/pacific-news/414794/solomon-islands-steps-up-security-at-png-border","2020-04-23 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Solomon Islands","","","Social distancing","Schools closure ","Yes","partial resumption of classes in most provinces in the country on April 27 except for schools that were located in emergency zones. ","Not applicable","2020-04-27 00:00:00.000000","Solomons Govt","Government","https://solomons.gov.sb/most-schools-to-resume-classes-on-april-27/","2020-04-23 00:00:00.000000","SB","2020-04-27 00:40:26.851057"
"Somalia","","","Movement restrictions","International flights suspension","No","Suspension of all flights to and from 5 countries as of 18 March including Turkey","Not applicable","2020-03-18 00:00:00.000000","Somali Nationals News Agency","Media","https://sonna.so/en/somalia-suspends-flights-to-and-from-5-countries/","2020-03-17 00:00:00.000000","SO","2020-04-27 00:40:26.851057"
"Somalia","","","Public health measures","General recommendations","Yes","General recommendation to all travelers from countries with Covid-19 cases to suspend travel to Somalia","Not applicable","2020-03-12 00:00:00.000000","Ministry of Health","Government","http://moh.gov.so/en/newsPage.php?Id=39","2020-03-17 00:00:00.000000","SO","2020-04-27 00:40:26.851057"
"Somalia","","","Movement restrictions","Visa restrictions","No","All passengers originating from China, Iran, South Korea, and Italy or transiting through one of those countries for the last 14 days will not be allowed to enter the country.","Not applicable","2020-03-15 00:00:00.000000","AA","Media","https://www.aa.com.tr/en/latest-on-coronavirus-outbreak/covid-19-somalia-bans-entry-from-worst-hit-countries/1766837","2020-03-23 00:00:00.000000","SO","2020-04-27 00:40:26.851057"
"Somalia","","","Movement restrictions","Surveillance and monitoring","No","24/7 ariel surveillance along border with somalia and ethiopia will be enacted to stop border crossing.","Not applicable","2020-03-18 00:00:00.000000","Daily Nation","Media","https://www.nation.co.ke/counties/wajir/Eyes-trained-on-Kenya-s-borders-coronavirus/3444790-5496506-wlhjai/index.html","2020-03-23 00:00:00.000000","SO","2020-04-27 00:40:26.851057"
"Somalia","","","Movement restrictions","International flights suspension","No","Somalia temporarily lifts ban on international flights (for 48 hours) to allow stranded Somalis back into the country.","Not applicable","2020-03-21 00:00:00.000000","The Brief","Media","https://www.thebrief.co.ke/foreign/somalia-temporarily-lifts-international-flights-ban-for-two-days/","2020-03-23 00:00:00.000000","SO","2020-04-27 00:40:26.851057"
"Somalia","","","Movement restrictions","International flights suspension","No","Somalia bans all internatinal flights.","Not applicable","2020-03-19 00:00:00.000000","The Brief","Media","https://www.thebrief.co.ke/foreign/somalia-temporarily-lifts-international-flights-ban-for-two-days/","2020-03-23 00:00:00.000000","SO","2020-04-27 00:40:26.851057"
"Somalia","","","Public health measures","Introduction of isolation and quarantine policies","No","Those arriving in Somalia, who travelled through affected countries, will be quarantined for and will undergo mandatory two weeks coronavirus screening to stem the spread of the coronavirus.","Not applicable","2020-03-19 00:00:00.000000","Mustaqbal Radio","Media","https://www.mustaqbalradio.net/somalia-to-quarantine-passengers-from-14-destinations-after-lift-ban-on-flights/","2020-03-23 00:00:00.000000","SO","2020-04-27 00:40:26.851057"
"Somalia","","","Movement restrictions","Domestic travel restrictions","No","Somalia bans all domestic flights until further notice.","Not applicable","2020-03-29 00:00:00.000000","Ministry of Health","Social media","https://twitter.com/MoH_Somalia/status/1243889491925970945","2020-03-28 00:00:00.000000","SO","2020-04-27 00:40:26.851057"
"Somalia","","","Movement restrictions","International flights suspension","No","Somalia extends ban on international flights until further notice.","Not applicable","2020-03-28 00:00:00.000000","Ministry of Health","Social media","https://twitter.com/MoH_Somalia/status/1243889491925970945","2020-03-28 00:00:00.000000","SO","2020-04-27 00:40:26.851057"
"Somalia","","","Social distancing","Schools closure ","No","Somalia has ordered the closure of all religious schools and madrasasa. ","","2020-03-31 00:00:00.000000","BBC","Media","https://www.bbc.com/news/live/world-africa-47639452","2020-03-31 00:00:00.000000","SO","2020-04-27 00:40:26.851057"
"Somalia","Mogadishu","","Movement restrictions","Curfews","No","Government of Somalia imposes night curfew in Moghadishu starting at 8pm April 15, from 8:00pm and 5:00am local time. No date has been set for lifting the curfew. It will not affect shops that are selling dry foods, hospitals and pharmacies, officials say. ","Not available","2020-04-15 00:00:00.000000","VOA","Media","https://www.voanews.com/science-health/coronavirus-outbreak/somalia-imposes-nighttime-curfew","2020-04-15 00:00:00.000000","SO","2020-04-27 00:40:26.851057"
"Somalia","","","Movement restrictions","International flights suspension","No","Suspension on international flights, initially for a period of 15 days, was extended for an additional 30 days, with humanitarian and cargo exceptions. ","Not applicable","2020-04-06 00:00:00.000000","US Embassy","Government","https://so.usembassy.gov/covid-19-information/","2020-04-21 00:00:00.000000","SO","2020-04-27 00:40:26.851057"
"South Africa","","","Public health measures","Introduction of isolation and quarantine policies","Yes","Quarantine for those who test positive","Not applicable","","UK Government Travel Advice","Government","https://www.gov.uk/foreign-travel-advice/south-africa/health#coronavirus","2020-03-16 00:00:00.000000","ZA","2020-04-27 00:40:26.851057"
"South Africa","","","Public health measures","Health screenings in airports and border crossings","No","Infrafed thermometers and health personnel at all ports of entry.","Not applicable","","UK Government Travel Advice","Government","https://www.gov.uk/foreign-travel-advice/south-africa/health#coronavirus","2020-03-16 00:00:00.000000","ZA","2020-04-27 00:40:26.851057"
"South Africa","","","Governance and socio-economic measures","Emergency administrative structures activated or established","No","Emergency Operations Center of the National Institute of Communicable Diseases has been activated","Not applicable","2020-03-10 00:00:00.000000","US Embassy","Government","https://za.usembassy.gov/covid-19-information/","2020-03-16 00:00:00.000000","ZA","2020-04-27 00:40:26.851057"
